IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.70,,,2.58,,2.83,2.7 [2.6-2.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AND,Andorra,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.77,,,0.71,,10.88,2.8 [0.7-10.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.84,,,2.42,,3.32,2.8 [2.4-3.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.85,,,2.38,,3.38,2.8 [2.4-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.77,,,2.47,,3.1,2.8 [2.5-3.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,PRT,Portugal,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.79,,,2.58,,3.01,2.8 [2.6-3.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,AUT,Austria,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.84,,,2.62,,3.07,2.8 [2.6-3.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.83,,,2.61,,3.06,2.8 [2.6-3.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ESP,Spain,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.83,,,2.65,,3.01,2.8 [2.7-3.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.86,,,2.27,,3.68,2.9 [2.3-3.7],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.91,,,2.46,,3.43,2.9 [2.5-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DEU,Germany,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.85,,,2.76,,2.94,2.9 [2.8-2.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ISR,Israel,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,2.90,,,2.75,,3.07,2.9 [2.8-3.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,22.87,,,17.15,,30.71,22.9 [17.1-30.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,25.78,,,19.22,,34.69,25.8 [19.2-34.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,26.57,,,16.12,,43.62,26.6 [16.1-43.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.01,,,2.5,,3.58,3.0 [2.5-3.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.04,,,2.74,,3.35,3.0 [2.7-3.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.02,,,2.71,,3.36,3.0 [2.7-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.07,,,2.43,,3.96,3.1 [2.4-4.0],,"Some UN IGME indicators are calculated using population and live birth numbers from the World Population Prospects: The 2024 revision (WPP). The WPP numbers for Cyprus refer to the entire country. However, the underlying data used to calculate mortality rates estimates, provided by the Health Monitoring Unit of the Cyprus Ministry of Health, cover only the government-controlled areas, whereas according to Eurostat, the number of live births in 2023 was 10,295 (https://ec.europa.eu/eurostat/databrowser/view/tps00204/), the population on 1 January 2023 was 920,701 (https://ec.europa.eu/eurostat/databrowser/view/tps00001/), the population under 5 was 49,326,  adolescent population was 99,207 and the number of women of reproductive age was 235,268 (https://doi.org/10.2908/DEMO_PJAN).",EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.08,,,2.61,,3.61,3.1 [2.6-3.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.12,,,2.75,,3.57,3.1 [2.8-3.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DEU,Germany,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.07,,,3,,3.15,3.1 [3.0-3.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.12,,,3,,3.24,3.1 [3.0-3.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.12,,,2.96,,3.28,3.1 [3.0-3.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.18,,,2.7,,3.73,3.2 [2.7-3.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.16,,,2.93,,3.4,3.2 [2.9-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.18,,,2.96,,3.41,3.2 [3.0-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DNK,Denmark,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.26,,,2.92,,3.64,3.3 [2.9-3.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.28,,,2.91,,3.68,3.3 [2.9-3.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,DEU,Germany,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.28,,,3.19,,3.38,3.3 [3.2-3.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GRC,Greece,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.43,,,2.9,,4.04,3.4 [2.9-4.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BEL,Belgium,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.37,,,3.03,,3.72,3.4 [3.0-3.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.37,,,2.99,,3.84,3.4 [3.0-3.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.36,,,3.21,,3.51,3.4 [3.2-3.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.41,,,3.31,,3.52,3.4 [3.3-3.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HUN,Hungary,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.47,,,3.21,,3.75,3.5 [3.2-3.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.47,,,3.16,,3.8,3.5 [3.2-3.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.47,,,3.32,,3.62,3.5 [3.3-3.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.49,,,3.28,,3.71,3.5 [3.3-3.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,IRL,Ireland,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.61,,,3.18,,4.11,3.6 [3.2-4.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.58,,,3.29,,3.89,3.6 [3.3-3.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.66,,,3.26,,4.11,3.7 [3.3-4.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,FRA,France,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.69,,,3.56,,3.82,3.7 [3.6-3.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.73,,,3.6,,3.87,3.7 [3.6-3.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.78,,,3.53,,4.05,3.8 [3.5-4.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.80,,,3.62,,3.98,3.8 [3.6-4.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.86,,,3.55,,4.2,3.9 [3.5-4.2],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,31.23,,,19.09,,50.97,31.2 [19.1-51.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,35.61,,,21.83,,58.46,35.6 [21.8-58.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.02,,,3.58,,4.52,4.0 [3.6-4.5],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Serbia,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.96,,,3.66,,4.3,4.0 [3.7-4.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,3.95,,,3.65,,4.28,4.0 [3.7-4.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,POL,Poland,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.09,,,3.93,,4.26,4.1 [3.9-4.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,HRV,Croatia,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.24,,,3.88,,4.64,4.2 [3.9-4.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.31,,,3.97,,4.68,4.3 [4.0-4.7],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.51,,,3.64,,5.58,4.5 [3.6-5.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Serbia,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.46,,,4.15,,4.78,4.5 [4.1-4.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.53,,,4.21,,4.87,4.5 [4.2-4.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.56,,,4.24,,4.91,4.6 [4.2-4.9],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.84,,,3.93,,5.95,4.8 [3.9-6.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.90,,,4.45,,5.37,4.9 [4.4-5.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ROU,Romania,Year,2023,true,Sex,Female,SEX_FMLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.88,,,4.62,,5.15,4.9 [4.6-5.1],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SRB,Serbia,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,4.93,,,4.57,,5.31,4.9 [4.6-5.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.00,,,4.67,,5.35,5.0 [4.7-5.3],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.08,,,4.77,,5.42,5.1 [4.8-5.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,MLT,Malta,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.16,,,4.16,,6.38,5.2 [4.2-6.4],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.35,,,4.9,,5.83,5.3 [4.9-5.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.40,,,5.02,,5.81,5.4 [5.0-5.8],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,ROU,Romania,Year,2023,true,Sex,Both sexes,SEX_BTSX,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.39,,,5.14,,5.64,5.4 [5.1-5.6],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.60,,,5.24,,6.01,5.6 [5.2-6.0],,,EN,2025-04-15 00:00:00
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2023,true,Sex,Male,SEX_MLE,Age Group,0 to 11 months,AGEGROUP_MONTHS0-11,,,,,,,5.77,,,5.27,,6.34,5.8 [5.3-6.3],,,EN,2025-04-15 00:00:00
